,RA,DEC,z,mstar,plugmag_r,specmag_r,flux,flux_plugmag,comoving_distance,completeness,environment,cluster_mass,cluster_name
237,145.3206,-0.25286138,0.051949725,10.078827,18.1415,17.216038,0.00047161104,0.00020109443,227.11506479804015,0.9395011679650795,Field,,
238,145.20773,-0.32210594,0.122320905,10.713737,18.7845,17.796894,0.00027621057,0.000111224326,525.6783442923531,0.9066826075258893,Field,,
239,145.28961,-0.14730667,0.1221846,10.671939,18.4389,17.588058,0.00033479306,0.00015291234,525.1102894817926,0.9249094305788217,Field,,
240,145.34424,-0.36850145,0.20474014,11.286148,18.9435,17.67192,0.00030990737,9.607254e-05,861.7793377248879,0.918511928347972,Field,,
241,145.2754,-0.4734778,0.1482354,11.028938,19.0753,18.066036,0.00021556966,8.5090316e-05,632.9454682699146,0.8757820073661171,Field,,
242,145.2333,-0.43567204,0.22114323,11.436357,18.8763,17.831856,0.0002674592,0.00010220673,926.9067926781983,0.9028608400821464,Field,,
243,145.34053,0.019135028,0.12024431,11.111761,18.4071,17.253292,0.000455707,0.00015745722,517.0199421846061,0.9387053230791768,Field,,
244,145.16739,-0.4823431,0.062325243,9.529757,19.3222,18.691374,0.0001211854,6.7783105e-05,271.79801578594885,0.8708858523777524,Field,,
245,145.21906,-0.18615381,0.123550884,10.937112,18.2499,17.402164,0.0003973128,0.00018198695,530.8023760569816,0.9343971722307846,Field,,
246,145.34431,-0.016916476,0.09097773,10.687584,18.2269,17.433002,0.00038618705,0.0001858837,394.0057014715263,0.9332213551992543,Field,,
249,145.32999,0.043081213,0.120432444,10.550688,18.9791,17.87785,0.00025636642,9.297346e-05,517.8047557435111,0.8977583856612028,Field,,
250,145.34769,1.0774531,0.08886714,9.842007,19.0576,18.052893,0.00021819377,8.648887e-05,385.063402177055,0.877287538721962,Field,,
251,145.26324,0.99193054,0.057209305,10.175729,19.1582,17.807213,0.00027359911,7.883567e-05,249.79426694384867,0.9055912673795289,Field,,
252,145.51643,1.0443355,0.1362191,10.889395,19.1352,17.58457,0.0003358696,8.0523016e-05,583.3873962838251,0.9251349792280436,Field,,
253,145.35216,1.113849,0.16759469,10.971636,18.8976,17.712431,0.00029855687,0.00010022159,712.1290619519935,0.9149691450713051,Field,,
254,145.54118,0.79539686,0.098897725,9.964755,19.313,18.28981,0.00017541864,6.836009e-05,427.47676896612666,0.8648323827840448,Field,,
255,145.39046,0.9578064,0.14722921,11.063485,18.9692,17.553532,0.00034560947,9.382543e-05,628.8077188751859,0.9270872256545228,Field,,
256,145.22993,0.7625567,0.047127858,10.211804,17.783,16.869976,0.00064865197,0.00027977064,206.2720429756604,0.9440936425849064,Field,,
257,145.20053,0.87098,0.15143327,11.02925,18.9482,17.733227,0.00029289437,9.565741e-05,646.081561317754,0.9130559097766735,Field,,
258,145.40988,1.0265349,0.14676999,10.929581,18.9962,17.656107,0.00031445504,9.1521084e-05,626.9185177272973,0.919798512648017,Field,,
259,145.3209,0.77109766,0.006573134,7.6640406,18.42,17.735434,0.00029229812,0.00015559704,29.04591181681147,0.9128328476601693,Field,,
260,145.29604,0.8015995,0.07929757,10.671439,18.109,17.10486,0.0005224655,0.00020720514,344.39891073364237,0.9414864672880435,Field,,
262,145.19872,0.9326652,0.061479107,9.556577,19.0952,18.067917,0.000215196,8.3545056e-05,268.1625875167807,0.8755675193711446,Field,,
263,145.44312,0.8265717,0.05129556,10.578798,17.883,16.579443,0.00084766187,0.0002551522,224.2902406340827,0.9459698432786919,Field,,
264,145.34123,0.547307,0.09790982,10.691174,18.7457,17.505987,0.0003610803,0.00011527045,423.30908464088515,0.9298144638707665,Field,,
265,145.22038,0.41085476,0.0982094,11.146255,18.2295,17.407614,0.00039532504,0.0001854385,424.5731518500038,0.9341896446278019,Field,,
266,145.39406,0.35570037,0.09088663,10.485169,18.8304,17.873905,0.00025729812,0.000106620704,393.6199257696429,0.8982402694169179,Field,,
268,145.34251,0.6228342,0.08333942,10.695359,18.9876,17.764065,0.00028469262,9.2248665e-05,361.59800310755395,0.9101190537643836,Field,,
269,145.28856,0.34651306,0.06459321,9.928246,19.0174,18.303728,0.00017318493,8.9750974e-05,281.5348717320618,0.8654071706087954,Field,,
270,145.30472,0.56238455,0.1469381,10.818724,19.3356,18.030176,0.00022280806,6.6951434e-05,627.6101785150181,0.8798928308056669,Field,,
271,145.31181,0.50329965,0.09836841,10.412915,18.5627,17.43938,0.00038392437,0.00013643382,425.24397966756186,0.9329590251568917,Field,,
272,145.21869,0.14700021,0.08320359,10.591818,18.8941,17.904083,0.00025024588,0.000100545185,361.02057144723904,0.8946677870528942,Field,,
273,145.32999,0.1754678,0.062129047,10.304225,18.5291,17.554237,0.00034538645,0.00014072174,270.95519324492676,0.9270426510839619,Field,,
274,145.25192,0.1264521,0.12191256,10.809689,18.5831,17.449223,0.0003804599,0.0001338938,523.9764819180199,0.9325217744117217,Field,,
275,145.2499,0.26180077,0.12565629,10.693283,19.1814,18.308249,0.00017246463,7.7168435e-05,539.5658210389989,0.8656181960637205,Field,,
276,145.29315,0.3061784,0.32271993,11.775695,19.3904,18.241205,0.00018345065,6.3655905e-05,1317.1786584653562,0.8633845706004591,Field,,
277,145.19382,0.16887026,0.090183936,10.353078,18.3831,17.416521,0.00039209684,0.00016097573,390.64361571704126,0.9338465499764587,Field,,
278,145.7134,1.167356,0.06223454,10.17691,19.0626,18.074284,0.00021393705,8.6091706e-05,271.40838092033,0.8748494281343616,Field,,
279,145.66357,0.973646,0.13536263,10.908561,18.3422,16.97984,0.0005862278,0.00016715513,579.84315721768,0.9430337951991462,Field,,
280,145.79341,1.1856538,0.06257941,10.664275,17.8816,16.856792,0.00065657677,0.00025548186,272.88974237078963,0.9442177295483067,Field,,
281,145.8075,0.9499281,0.16359195,11.179768,19.2202,17.799274,0.0002756059,7.445974e-05,695.8237799715878,0.9064281596640742,Field,,
282,145.5989,0.84379435,0.19739567,11.366684,19.4012,17.947819,0.00024036478,6.3026106e-05,832.4285333177241,0.8894806097435625,Field,,
283,145.84294,0.74785817,0.1638765,11.117112,19.142,18.157955,0.00019807045,8.002065e-05,696.9840646091579,0.8667387287409363,Field,,
284,145.61284,0.972333,0.05736921,9.6397085,18.8802,17.654272,0.0003149858,0.00010184111,250.48285648062884,0.9199564488145288,Field,,
285,145.86812,0.82938445,0.08259339,10.663533,18.166,17.109974,0.0005200069,0.00019660749,358.42606176923044,0.9414062709308485,Field,,
287,145.85052,1.203525,0.06183128,10.831481,16.8336,15.855928,0.0016505565,0.0006707534,269.67588881118667,0.9476005509510338,Field,,
288,145.5446,0.93933415,0.08399225,10.864928,18.3902,17.02379,0.00056296895,0.00015992718,364.3726795048193,0.9425434501225091,Field,,
289,145.86626,1.1416569,0.16242415,10.949249,18.7316,17.640875,0.00031889576,0.00011677821,691.0601281660189,0.9210025776112335,Field,,
290,145.59402,0.30938426,0.045764346,10.506879,17.6985,16.75106,0.0007237278,0.00030241293,200.36924575163198,0.9450328886357173,Field,,
291,145.42139,0.5337059,0.14595349,10.979348,18.9646,17.550407,0.00034660663,9.422391e-05,623.5584138776583,0.9272865227883554,Field,,
292,145.55447,0.22326714,0.15231094,10.956489,19.0004,17.930067,0.0002443272,9.1167254e-05,649.6829061048675,0.8915123534037649,Field,,
293,145.43387,0.56413954,0.14613675,11.3485155,18.9866,17.531971,0.00035254186,9.233337e-05,624.312683478731,0.9283873216382386,Field,,
296,145.63365,0.6207796,0.15582782,11.029768,18.8017,17.349955,0.00041688848,0.00010947579,664.0970752982764,0.9361034168346976,Field,,
297,145.57687,0.23361316,0.090496205,10.4657,18.5345,17.603682,0.0003300092,0.00014002326,391.96638225065556,0.9238571315266564,Field,,
298,145.49927,0.12144706,0.122939214,10.882384,18.4781,17.280972,0.00044423577,0.00014748987,528.2545959605599,0.9380263733462683,Field,,
299,145.47131,0.15515025,0.12250276,10.832826,18.6871,17.483301,0.00036870662,0.000121664285,526.4361436896801,0.930984726229829,Field,,
300,145.43887,0.14695969,0.12309458,10.672153,18.5551,17.446066,0.00038156935,0.00013739167,528.9018198284896,0.9326635120588853,Field,,
302,145.55565,0.18343852,0.120417714,10.52146,18.9081,17.690859,0.00030454947,9.92566e-05,517.7433123604776,0.91694263647779,Field,,
303,145.55632,0.23846866,0.15333626,11.065283,18.7345,17.61827,0.00032560533,0.00011646577,653.8880141854194,0.9227834439587442,Field,,
304,145.89128,1.1165245,0.051579934,8.311054,18.5626,17.25229,0.00045612545,0.0001364458,225.5183386265122,0.9387282857241448,Field,,
305,146.01514,0.8235057,0.123188615,10.892626,18.275,17.228355,0.00046629127,0.00017782794,529.293518136226,0.939247836345521,Field,,
306,145.87524,0.91247636,0.12446431,11.255862,18.5102,17.106823,0.00052152097,0.00014319242,534.6055520538476,0.9414561946854989,Field,,
307,146.00114,1.2461454,0.16267589,11.090106,18.8316,17.60903,0.0003283885,0.00010650324,692.0872656910276,0.9234614617953135,Field,,
308,146.06725,1.1094246,0.15200628,11.517841,18.0996,17.01981,0.0005650348,0.00020900655,648.432997946237,0.942587449334194,Field,,
310,145.88615,1.1964676,0.16339323,10.990747,18.9786,17.843994,0.00026448639,9.301675e-05,695.0133721133366,0.9015620078292236,Field,,
311,145.96967,0.8309178,0.036383335,10.142702,17.575,16.674936,0.00077629375,0.0003388432,159.65199280811177,0.9454885446793876,Field,,
312,145.9373,1.141856,0.12398463,10.877819,18.5276,17.49834,0.00036363295,0.00014091656,532.6085492364832,0.9302401528217233,Field,,
313,145.87189,0.87375975,0.15148303,11.099523,18.7252,17.391441,0.00040125832,0.00011746851,646.285767196193,0.9347868453174701,Field,,
314,146.01225,0.7656382,0.037452683,9.420764,19.042,18.377052,0.00016187468,8.774069e-05,164.3026976539004,0.8700111786304657,Field,,
315,146.08224,1.0348,0.119863726,11.198062,18.7412,17.34951,0.00041705696,0.00011574934,515.4320860978323,0.9361171405861788,Field,,
316,146.04623,0.76611924,0.122490965,10.705528,18.995,18.058622,0.00021704499,9.162202e-05,526.3869981785422,0.876637142806045,Field,,
317,145.99263,0.78807765,0.03797853,10.115498,17.43,16.555313,0.0008667138,0.00038725874,166.5887821485734,0.9460767351231487,Field,,
318,145.89355,1.0284222,0.053288724,10.005966,18.9562,17.669968,0.0003104659,9.495547e-05,232.89434121077858,0.9186674452929294,Field,,
319,145.9506,1.0651305,0.15396789,11.485539,18.7836,17.675537,0.0003088774,0.00011131669,656.4773641023575,0.9182251486509734,Field,,
321,145.74324,0.4634669,0.12058313,10.690005,18.7837,17.532187,0.00035247218,0.00011130642,518.4333036881427,0.9283754825087759,Field,,
322,145.8475,0.67573035,0.026627092,10.015486,17.496,16.609016,0.0008248847,0.0003644179,117.1107445745391,0.9458294656319223,Field,,
325,145.79648,0.5615015,0.08001204,9.866552,19.2666,18.225342,0.00018615004,7.1344286e-05,347.44167744074326,0.8637587070444142,Field,,
326,145.7255,0.7306539,0.16583326,11.10117,18.673,17.565134,0.00034193767,0.00012325407,704.9581395949057,0.9263715908575906,Field,,
327,145.73267,0.53403604,0.16415825,11.037421,18.8786,17.5947,0.0003327511,0.000101990605,698.1327528903878,0.9244750328911917,Field,,
328,145.6519,0.46908715,0.12234406,10.572566,19.1796,17.860441,0.00026050914,7.729632e-05,525.7748428700168,0.8997244420407606,Field,,
329,145.79884,0.6504951,0.16433172,11.17339,18.795,17.75452,0.00028720428,0.00011015437,698.8398746384227,0.9110113351988061,Field,,
330,145.82799,0.19321664,0.12525831,11.267981,17.9461,16.739222,0.0007316664,0.0002407472,537.9100210567575,0.9451119470200893,Field,,
331,145.72946,0.12689565,0.0367165,10.0747,18.2951,17.268063,0.00044954868,0.00017456712,161.10121322776337,0.9383537918463268,Field,,
332,145.70654,0.45938882,0.16709016,11.06118,19.4326,18.072487,0.00021429158,6.122948e-05,710.0757857786394,0.8750514049537671,Field,,
333,145.81392,0.48850602,0.06277641,9.921395,19.1626,18.16011,0.00019767677,7.851675e-05,273.7358335940787,0.8665332692734888,Field,,
334,145.79259,0.5247273,0.12220702,10.688215,18.9626,17.795778,0.000276497,9.439746e-05,525.203751924023,0.9068043626734391,Field,,
335,145.77515,0.32021603,0.024945317,8.345037,19.5524,18.97226,9.356125e-05,5.4832795e-05,109.75745504399885,0.84164591833591,Field,,
336,145.80019,0.41417226,0.025249628,10.640858,17.3385,16.421518,0.0009803791,0.00042130775,111.08844432124214,0.9465494623722337,Field,,
337,145.76582,0.13534552,0.123273075,10.66703,19.0091,17.746426,0.00028935532,9.0439855e-05,529.6453196363767,0.9117662599569383,Field,,
338,146.2856,1.1721241,0.16083388,11.276251,19.0596,17.869167,0.00025842496,8.6329856e-05,684.5684210389398,0.8987902772324834,Field,,
339,146.26584,1.2304246,0.006342039,7.3724623,19.4845,18.621502,0.00012924109,5.8371268e-05,28.026236628190286,0.872913467169201,Field,,
340,146.08739,0.9979991,0.12036305,11.004921,18.6872,17.366255,0.0004106736,0.000121651996,517.515280904929,0.9356142091798713,Field,,
341,146.23428,1.1255896,0.12248179,11.211413,18.1866,17.082201,0.0005334839,0.00019291248,526.3487805837352,0.941806978078025,Field,,
342,146.29967,1.2087009,0.28348073,11.414536,19.6295,18.155556,0.00019850762,5.107407e-05,1169.069638460513,0.8669319740733399,Field,,
343,146.22688,1.2452673,0.2418186,11.519947,19.2855,17.96742,0.000236065,7.0113296e-05,1008.161798071416,0.8872377503033351,Field,,
344,146.20631,1.1483018,0.12315232,11.258242,17.8346,16.746712,0.0007266324,0.00026678346,529.1423467613703,0.9450607685687894,Field,,
345,146.24704,0.9249478,0.14377196,10.898316,19.0492,17.738894,0.0002913689,8.716036e-05,614.5737156815927,0.91249299308582,Field,,
346,146.25244,1.1195781,0.12017273,10.951486,18.3826,17.31113,0.00043206164,0.00016104997,516.7213318337092,0.9372483551055949,Field,,
347,146.15976,0.84071743,0.122187585,11.445088,18.1072,16.91762,0.0006208026,0.0002075485,525.1227408531868,0.9436723990902012,Field,,
348,146.14742,0.8173536,0.12222657,11.391557,17.581,16.671629,0.00077866,0.00033697626,525.2852279319641,0.9455076164916075,Field,,
349,146.15329,0.86874133,0.120091826,10.961705,19.0042,17.832798,0.00026722671,9.084869e-05,516.3837927909277,0.9027555307998388,Field,,
350,146.12634,0.75790423,0.12412796,10.875578,18.814,17.934175,0.00024340615,0.0001082428,533.2053261272165,0.8910252567702311,Field,,
351,146.13155,0.8411928,0.12235294,10.909369,18.9042,17.804161,0.00027436923,9.961426e-05,525.8118523136014,0.9059083430805255,Field,,
352,145.93674,0.49889123,0.12362586,10.73011,18.9366,17.544172,0.00034860193,9.668545e-05,531.1146134215915,0.9276722697620976,Field,,
353,146.0209,0.7335569,0.03615803,11.107773,16.218,15.409599,0.0024897752,0.001182496,158.67181070918653,0.947871825147185,Field,,
354,145.94781,0.46529716,0.030378059,10.390665,17.8807,16.822273,0.0006777834,0.000255694,133.49001722014376,0.9445339993017939,Field,,
355,146.05095,0.44008917,0.080105245,10.390478,18.4937,17.366253,0.0004106772,0.0001453856,347.8385460626975,0.9356144739160772,Field,,
356,146.01688,0.7168077,0.035167772,10.178579,17.412,16.561195,0.0008620294,0.000393731,154.3624826328466,0.9460501848158689,Field,,
357,145.99918,0.35244453,0.14364626,10.969716,18.7514,17.695522,0.00030324416,0.00011466807,614.0556766160952,0.9165266499108773,Field,,
359,145.9282,0.53113353,0.030486412,9.561224,19.2696,18.341034,0.00016733509,7.114779e-05,133.96272760692398,0.8678543896972668,Field,,
360,145.93774,0.67207956,0.1434258,10.988989,18.758,17.82177,0.00026995514,0.0001139722,613.147121932592,0.9040205083253893,Field,,
361,145.90721,0.40090483,0.14421219,11.019161,19.1914,18.169107,0.00019604618,7.646134e-05,616.3876264431254,0.8658498287788051,Field,,
362,146.04543,0.17980546,0.011123012,8.399822,18.6101,17.912556,0.0002482994,0.00013060537,49.09919778365739,0.8936387431078671,Field,,
363,145.95625,0.19937237,0.14456744,11.270752,18.7701,17.501066,0.00036272057,0.00011270936,617.8511339092327,0.930090758107788,Field,,
364,145.93858,0.15101524,0.08002982,9.637386,19.623,18.635578,0.00012757577,5.1380717e-05,347.5174043217747,0.8726693032305515,Field,,
365,146.00604,0.14544788,0.12711535,11.3164835,18.3481,17.045273,0.00055193994,0.0001662495,545.6333358189474,0.9422766498516826,Field,,
366,145.93971,0.11688777,0.14547382,10.678947,18.7851,17.624758,0.00032366632,0.00011116279,621.5837695104393,0.9222626070471077,Field,,
367,146.00406,0.20363364,0.2024813,11.39811,19.1101,17.670134,0.00031041683,8.240627e-05,852.7648315320488,0.9186537825567929,Field,,
368,146.06203,0.30231485,0.12221513,10.766612,18.6265,17.554394,0.0003453379,0.00012864704,525.2375347590902,0.9270329485674936,Field,,
369,145.97847,0.29494694,0.12563618,11.149197,18.4075,17.343864,0.0004192313,0.00015739848,539.4821340978256,0.9362964113774979,Field,,
370,146.15186,0.61346143,0.14137655,11.307591,18.5287,17.106121,0.0005218601,0.00014077305,604.6962838913859,0.9414673767159704,Field,,
371,146.20851,0.39060402,0.24250077,11.430413,18.9984,17.67182,0.00030993595,9.1335976e-05,1010.8268452862363,0.9185198861219258,Field,,
372,146.06943,0.69821674,0.1444444,11.029106,18.543,17.650476,0.0003160903,0.00013893167,617.3442993339993,0.9202617426826473,Field,,
373,146.27502,0.58101815,0.12077158,11.671408,18.1807,16.697445,0.0007603672,0.00019396337,519.2192848712889,0.9453621411313538,Field,,
375,146.14438,0.24309987,0.21848644,11.557217,18.6885,17.402296,0.00039726569,0.00012150676,916.3979815666096,0.9343923232281014,Field,,
376,146.08981,0.659835,0.03612467,9.534342,19.5889,18.941574,9.6243144e-05,5.302022e-05,158.52667055173308,0.8478079668908207,Field,,
377,146.1566,0.56959057,0.1442188,11.154268,19.0006,17.554237,0.00034538645,9.115044e-05,616.4148843977865,0.9270426510839619,Field,,
378,146.17224,0.5706483,0.1443459,10.52143,19.4776,18.116333,0.00020581027,5.8743648e-05,616.938476561741,0.8703497376620662,Field,,
379,146.14243,0.30903217,0.12880981,11.140936,18.3025,17.23176,0.00046483343,0.00017338128,552.6739655879271,0.9391841808066367,Field,,
380,146.21635,0.65945184,0.19361211,11.248654,19.53,18.47068,0.00014850056,5.59759e-05,817.2623963470999,0.8743620480456102,Field,,
381,146.07867,0.21277136,0.20096016,11.2795105,19.2924,18.03649,0.00022151526,6.966945e-05,846.688041125142,0.8792067138995271,Field,,
382,146.18532,0.1193105,0.12274208,10.803704,18.9991,17.589123,0.0003344668,9.127702e-05,527.4333011988314,0.9248403316494109,Field,,
383,146.25172,0.506149,0.03735544,9.547788,19.2146,17.872814,0.00025755816,7.484465e-05,163.8798844701331,0.8983747657576956,Field,,
384,146.14449,0.12700616,0.1258525,10.552947,19.424,18.098293,0.00020925915,6.171625e-05,540.3820018538902,0.8722620098596029,Field,,
385,146.58882,0.1725996,0.05732279,10.440646,17.7991,16.686571,0.0007680193,0.0002756507,250.28296189108266,0.9454281317680344,Field,,
386,146.39577,0.24010216,0.12036144,10.604718,18.9894,17.84518,0.00026419846,9.2095645e-05,517.5085676010127,0.9014397936936434,Field,,
387,146.463,0.63870907,0.03036829,10.077231,17.989,16.936771,0.0006099437,0.00023141998,133.4474028474585,0.9434985816361736,Field,,
388,146.42944,0.24000639,0.19072847,11.051634,19.4814,18.241642,0.00018337574,5.8538393e-05,805.6825544060299,0.8633867044137424,Field,,
389,146.51535,0.1667796,0.04892089,9.786887,18.6241,17.515753,0.00035784717,0.00012893211,214.02832176254802,0.929269103296014,Field,,
390,146.37363,0.25553936,0.12915555,10.138089,18.3025,16.632296,0.00080739026,0.00017338128,554.109773754618,0.9457196058271888,Field,,
392,146.41187,0.21531922,0.11975902,10.644634,19.6114,18.481224,0.00014706556,5.1932908e-05,514.9951929323064,0.8743722845916244,Field,,
393,146.29875,0.65613353,0.12061034,10.705099,19.5839,18.524958,0.00014125984,5.3264812e-05,518.5467944932481,0.8744468607510039,Field,,
394,146.4187,0.39886802,0.14399898,10.959071,18.9724,17.751423,0.00028802408,9.354892e-05,615.5091819383262,0.9112909144897128,Field,,
395,146.40623,0.6041419,0.0575771,9.735503,19.6086,18.450562,0.00015127781,5.206651e-05,251.3780030694227,0.8737456099356206,Field,,
396,146.32034,0.5734201,0.14669845,10.963432,19.3626,17.83156,0.0002675332,6.530711e-05,626.6241662736347,0.9028943655584745,Field,,
397,146.33806,0.7221815,0.14674896,11.072306,18.699,17.45248,0.00037932373,0.00012033788,626.8320098384778,0.9323773212767895,Field,,
399,146.31676,0.58920157,0.1449796,10.890126,19.4756,17.912205,0.0002483801,5.885185e-05,619.5486710409498,0.8936808401855393,Field,,
400,146.5689,0.2660789,0.12574556,10.877268,18.3555,17.271206,0.00044824943,0.00016512017,539.9371945448106,0.938276944934587,Field,,
402,146.37291,1.070121,0.12789004,11.213877,18.3416,17.17866,0.00048813235,0.00016724839,548.8529832661043,0.9402500885973027,Field,,
404,146.5912,0.8967179,0.026309654,9.078185,19.0382,18.113995,0.00020625454,8.804834e-05,115.72325072277404,0.8705778355445845,Field,,
405,146.47466,0.9057312,0.21821682,11.639284,19.5531,17.924086,0.0002456776,5.4797405e-05,915.330644894847,0.8922440115494441,Field,,
406,146.52026,0.87187463,0.026759721,10.724502,16.2152,14.964796,0.003750433,0.0011855484,117.69039584126384,0.9479703269727409,Field,,
408,146.58351,1.2272745,0.1337352,10.829438,18.9256,17.863998,0.00025965704,9.767004e-05,573.1041941711627,0.8993538551554237,Field,,
409,146.35326,1.0603733,0.12765916,10.883738,19.0306,17.883446,0.000255048,8.866651e-05,547.8935663154007,0.8970954878209104,Field,,
410,146.53088,0.7819304,0.020276887,8.306829,19.5849,18.82345,0.000107305146,5.321571e-05,89.31467536881624,0.8610900476363093,Field,,
411,146.37978,0.9266711,0.08543079,10.347596,19.0712,17.949503,0.00023999347,8.541268e-05,370.48363075047894,0.8893045964060935,Field,,
412,146.43634,1.0591927,0.06255326,10.893899,17.5176,16.524895,0.0008913386,0.00035723948,272.77741895092726,0.9461865518440801,Field,,
413,146.58426,1.0811228,0.12863804,10.310732,19.6365,18.678024,0.00012268484,5.074606e-05,551.9605448194893,0.871534831011811,Field,,
414,146.51129,0.81325716,0.22040635,11.501822,19.514,17.992964,0.00023057591,5.680679e-05,923.993647218144,0.88412714034932,Field,,
415,146.36652,0.8511818,0.1428866,11.193534,18.7862,17.394472,0.00040014085,0.00011105056,610.9243610676396,0.9346788771179956,Field,,
416,146.6088,0.8046988,0.14292036,10.788263,19.334,18.174618,0.00019505425,6.70503e-05,611.0635708475759,0.8654839076705706,Field,,
417,146.67519,0.27798104,0.20723669,11.341094,19.0294,17.781353,0.00028019486,8.876509e-05,871.7295872250064,0.9083590832502527,Field,,
418,146.61674,0.13787024,0.09147715,10.698536,18.9031,17.673103,0.00030957,9.971493e-05,396.1202900329968,0.918417990959303,Field,,
419,146.63864,0.19621885,0.14250429,10.941732,19.261,17.900887,0.0002509833,7.17134e-05,609.3480342673673,0.8950536973858128,Field,,
421,146.6113,0.69305474,0.025185252,8.826767,19.149,18.262089,0.00017995469,7.950605e-05,110.80689118061672,0.863556562625739,Field,,
422,146.83636,0.5118149,0.06356847,9.982613,19.2156,18.098448,0.00020922789,7.477566e-05,277.1368086116652,0.8722447760482421,Field,,
424,146.78188,0.70441663,0.08532699,9.94528,19.321,18.248081,0.00018229173,6.7857865e-05,370.04282848615264,0.8634222962470162,Field,,
425,146.72511,0.50828314,0.005923478,6.713102,19.2016,17.989279,0.00023136003,7.574609e-05,26.179114100352567,0.8845882937083128,Field,,
426,146.8068,0.66563517,0.0201233,9.864654,16.848,15.855547,0.0016511363,0.0006619128,88.6413527657939,0.9476011204172426,Field,,
427,146.72475,0.6500452,0.3120861,11.673011,19.505,18.132277,0.00020280977,5.7279776e-05,1277.369601716389,0.8689197418955508,Field,,
428,146.85248,0.68705165,0.062452745,10.281496,18.351,17.365854,0.00041082693,0.00016580615,272.34569632978474,0.9356254583336532,Field,,
429,146.68492,0.6784792,0.21108067,11.325716,18.943,17.712353,0.00029858047,9.611684e-05,887.0235538401089,0.9149768329412751,Field,,
430,146.79909,0.70274156,0.030496923,9.563297,17.952,16.911331,0.00062440644,0.0002394418,134.00858177885786,0.943732093445296,Field,,
431,146.74774,0.26577222,0.09134082,10.542269,18.7715,17.698643,0.00030237174,0.00011256442,395.5431064535559,0.9162482269182295,Field,,
433,146.67719,1.1295687,0.08577084,10.523621,18.9646,17.848904,0.00026329383,9.422391e-05,371.9274988589938,0.9010558068366493,Field,,
435,146.7989,0.8505668,0.12337029,10.996808,19.0352,17.565287,0.00034188965,8.8291534e-05,530.0502323003187,0.9263618716998194,Field,,
436,146.7676,1.0747132,0.085613236,10.553025,18.3626,17.30417,0.0004348429,0.00016404391,371.2583327536599,0.9374375001369354,Field,,
437,146.66771,1.1020896,0.12817323,10.723619,19.3725,18.155495,0.00019851894,6.471438e-05,550.0296505518014,0.8669360799037981,Field,,
438,146.81624,0.94410753,0.0629076,10.738909,18.6732,17.292183,0.0004396706,0.00012323078,274.2992301762938,0.9377384565568886,Field,,
439,146.77792,1.0396276,0.086434856,11.042002,17.4942,16.093899,0.0013256908,0.00036502338,374.7462843027208,0.9473039133802349,Field,,
441,146.7823,0.7944099,0.06989136,10.63272,17.898,16.857315,0.00065625674,0.00025165107,304.23845108205194,0.9442126666430942,Field,,
442,146.74791,0.73472124,0.2618579,11.511797,19.081,17.893559,0.00025268213,8.464491e-05,1086.0286733432192,0.8958729084635572,Field,,
443,146.69212,1.066522,0.21929255,11.452038,19.1356,17.780619,0.0002803844,8.0493664e-05,919.5881337808669,0.9084325169602746,Field,,
444,146.7815,0.7379819,0.2616133,11.856348,19.181,17.718296,0.00029694842,7.719691e-05,1085.0835426615502,0.9144391361233672,Field,,
445,146.77164,1.010302,0.16149877,10.873157,19.2622,17.684212,0.00030641837,7.163439e-05,687.2832690597513,0.9175300723256096,Field,,
446,146.71326,1.0093138,0.16131559,10.958699,19.4562,17.936049,0.00024298533,5.9913007e-05,686.5354127122691,0.8908057409600743,Field,,
447,147.11308,0.44008896,0.06240857,10.2386875,18.0537,16.947933,0.0006037101,0.0002180319,272.15594986419495,0.9433838716804954,Field,,
448,147.02283,0.66094744,0.31312135,11.581633,19.5569,18.314169,0.00017152645,5.4605935e-05,1281.2558751687263,0.8657199265875968,Field,,
450,146.98213,0.52149844,0.21399912,11.60843,19.0026,17.667025,0.00031130834,9.098285e-05,898.613640225085,0.9189001198248831,Field,,
451,147.0391,0.5256071,0.06348434,9.583135,18.7267,17.664507,0.00031203107,0.00011730612,276.7756246554449,0.9190986212789173,Field,,
452,146.9038,0.6322135,0.06274054,10.323192,18.304,17.353062,0.00041569464,0.00017314083,273.58179549521253,0.9360061723562456,Field,,
453,146.87103,0.4225204,0.12434893,10.40356,18.7227,17.618912,0.00032541374,0.000117738644,534.1252522001885,0.922731802580462,Field,,
454,147.00378,0.59493357,0.2192489,11.09437,19.5506,18.12151,0.00020483098,5.4923894e-05,919.4154440917664,0.8698647896078266,Field,,
455,146.95764,0.39340648,0.06988863,10.264571,18.2825,17.395086,0.00039991245,0.00017660367,304.2267491842227,0.9346568088184467,Field,,
456,146.9029,0.20893553,0.08006168,11.073065,18.5251,17.299181,0.000436847,0.0001412406,347.6530574933074,0.93756626979018,Field,,
457,146.8965,0.5474319,0.036853615,10.317468,17.6027,16.529789,0.00088732736,0.00033030938,161.6975861664927,0.9461682712605304,Field,,
458,146.97832,0.38903266,0.07026533,9.364682,19.0244,18.147472,0.00019999171,8.917458e-05,305.83871938485095,0.8675035507811683,Field,,
459,146.8769,0.36161608,0.12588543,10.707916,18.2705,17.18192,0.00048666605,0.00017856673,540.5189846398341,0.9401916001886346,Field,,
